campaign_id,campaign_type,channel,region,impressions,clicks,conversions,revenue_generated,campaign_cost,customer_acquisition_cost,date
CAMP-04681,SEO/Content,Blog,Asia Pacific,56924,4895,233,52458.01,6086.69,26.12,2023-11-30
CAMP-04682,Paid Ads,YouTube Ads,North America,36524,4625,709,281648.39,22931.04,32.34,2024-03-31
CAMP-04683,Social Media,Facebook,Latin America,25152,986,42,4161.3,3939.01,93.79,2023-10-02
CAMP-04684,Social Media,Twitter,Latin America,10413,279,9,351.8,4052.01,450.22,2024-08-27
CAMP-04685,Paid Ads,Google Ads,Latin America,26745,1259,48,8788.71,6982.28,145.46,2024-08-10
CAMP-04686,Influencer,Instagram Influencer,Middle East & Africa,70084,1860,60,6794.64,6759.38,112.66,2023-01-04
CAMP-04687,SEO/Content,Organic Search,Asia Pacific,16082,3180,140,27163.63,3070.21,21.93,2024-12-03
CAMP-04688,Paid Ads,Bing Ads,Middle East & Africa,26862,1685,90,13515.47,9058.5,100.65,2024-08-07
CAMP-04689,Paid Ads,Google Ads,Middle East & Africa,6411,163,4,724.89,4585.39,1146.35,2023-07-18
CAMP-04690,SEO/Content,Organic Search,North America,25674,3421,261,39693.63,3165.17,12.13,2024-02-25
CAMP-04691,Paid Ads,YouTube Ads,Middle East & Africa,30115,1643,105,14324.96,8041.6,76.59,2024-10-07
CAMP-04692,Influencer,TikTok Influencer,Middle East & Africa,35076,753,19,1421.68,12908.15,679.38,2024-07-03
CAMP-04693,Email,SendGrid,Asia Pacific,23898,5442,256,51557.88,3122.66,12.2,2024-08-21
CAMP-04694,Paid Ads,Bing Ads,Asia Pacific,138218,8107,1070,303402.79,7670.5,7.17,2023-01-11
CAMP-04695,Social Media,Twitter,North America,43925,3571,81,21434.71,10003.51,123.5,2023-12-01
CAMP-04696,Email,Mailchimp,Europe,14886,1616,25,4473.71,1294.94,51.8,2024-02-13
CAMP-04697,Influencer,Instagram Influencer,Latin America,7358,337,7,758.17,6530.1,932.87,2024-02-14
CAMP-04698,SEO/Content,Blog,North America,132799,48919,3276,812131.38,7505.1,2.29,2024-07-11
CAMP-04699,SEO/Content,Organic Search,Asia Pacific,5215,157,3,453.88,1685.17,561.72,2024-06-16
CAMP-04700,Social Media,Facebook,Middle East & Africa,7637,178,9,617.82,4817.44,535.27,2024-07-06
CAMP-04701,Social Media,Facebook,Asia Pacific,47163,415,5,795.5,5207.77,1041.55,2024-05-09
CAMP-04702,SEO/Content,Content Hub,Europe,35681,6947,616,98300.29,3486.08,5.66,2024-09-25
CAMP-04703,Influencer,YouTube Influencer,North America,34600,1596,43,8379.93,9234.42,214.75,2024-07-20
CAMP-04704,Social Media,Facebook,Europe,102713,5176,314,38036.25,11454.06,36.48,2024-04-02
CAMP-04705,Email,Mailchimp,North America,17192,1477,56,9286.28,593.54,10.6,2023-08-06
CAMP-04706,Paid Ads,YouTube Ads,Latin America,20060,1389,81,9076.32,9112.09,112.49,2023-04-15
CAMP-04707,SEO/Content,Organic Search,Europe,96170,18999,3150,533291.38,8799.58,2.79,2023-01-18
CAMP-04708,Paid Ads,YouTube Ads,Asia Pacific,127086,16073,2690,558928.03,8287.23,3.08,2023-04-10
CAMP-04709,SEO/Content,Blog,Latin America,9930,694,49,7027.59,2651.5,54.11,2024-07-08
CAMP-04710,Paid Ads,YouTube Ads,Latin America,3365,138,6,425.1,6212.97,1035.5,2024-08-06
CAMP-04711,Influencer,TikTok Influencer,North America,1692,31,0,0.0,4676.94,4676.94,2024-10-31
CAMP-04712,Influencer,Instagram Influencer,Latin America,20329,740,21,2773.64,10699.53,509.5,2024-10-20
CAMP-04713,Email,Mailchimp,Europe,50895,12957,2580,462150.44,2398.17,0.93,2024-03-13
CAMP-04714,Affiliate,CJ Affiliate,North America,108218,10026,1424,145021.4,4049.27,2.84,2023-08-25
CAMP-04715,Paid Ads,Bing Ads,Asia Pacific,23186,2229,192,31204.98,17688.11,92.13,2023-05-15
CAMP-04716,Email,SendGrid,Latin America,23737,2950,136,17802.96,892.91,6.57,2023-10-08
CAMP-04717,Influencer,TikTok Influencer,Latin America,10036,427,12,2147.44,13192.94,1099.41,2024-01-19
CAMP-04718,Email,SendGrid,Europe,24539,2725,127,31563.92,929.37,7.32,2023-05-10
CAMP-04719,Paid Ads,YouTube Ads,Latin America,12149,438,8,1003.0,3007.37,375.92,2023-05-21
CAMP-04720,Influencer,Instagram Influencer,Europe,57989,1365,26,6442.89,9825.19,377.89,2023-07-05
CAMP-04721,Email,SendGrid,Europe,28037,5097,575,185129.12,2229.74,3.88,2023-08-09
CAMP-04722,Affiliate,Rakuten,Asia Pacific,11225,1202,69,15204.46,1983.12,28.74,2024-03-26
CAMP-04723,Paid Ads,YouTube Ads,Asia Pacific,36243,1445,90,20955.41,8589.35,95.44,2024-05-06
CAMP-04724,Paid Ads,Bing Ads,Asia Pacific,52796,2564,51,12422.67,10576.55,207.38,2024-01-17
CAMP-04725,SEO/Content,Organic Search,Asia Pacific,3320,57,1,203.36,1137.15,1137.15,2023-06-24
CAMP-04726,Social Media,Instagram,Asia Pacific,29157,1579,79,7630.8,5283.85,66.88,2023-01-07
CAMP-04727,Email,Mailchimp,Asia Pacific,19766,6765,776,78226.0,3110.84,4.01,2023-12-08
CAMP-04728,Social Media,Facebook,Europe,50822,2194,124,24483.2,10150.2,81.86,2024-12-19
CAMP-04729,SEO/Content,Blog,North America,7543,812,67,11734.35,3113.97,46.48,2023-09-13
CAMP-04730,Affiliate,CJ Affiliate,North America,41779,6293,767,212633.26,3638.78,4.74,2023-03-11
CAMP-04731,Influencer,Instagram Influencer,Europe,71493,5049,313,79370.86,13099.73,41.85,2024-10-10
CAMP-04732,Influencer,Instagram Influencer,Latin America,42162,1035,27,3061.88,9574.82,354.62,2023-10-05
CAMP-04733,SEO/Content,Content Hub,Europe,54798,4186,292,48850.15,3333.05,11.41,2024-09-24
CAMP-04734,Paid Ads,Bing Ads,Middle East & Africa,18250,1073,47,4851.49,7526.64,160.14,2023-11-29
CAMP-04735,SEO/Content,Content Hub,Asia Pacific,13169,2045,119,16164.98,1951.01,16.4,2023-06-24
CAMP-04736,Paid Ads,Meta Ads,Asia Pacific,380384,35023,6478,1310166.8,26708.88,4.12,2023-04-14
CAMP-04737,SEO/Content,Organic Search,Latin America,29847,850,38,4277.83,3216.27,84.64,2024-01-13
CAMP-04738,Influencer,Instagram Influencer,North America,23854,1963,54,14509.39,25820.08,478.15,2023-12-11
CAMP-04739,SEO/Content,Content Hub,North America,67694,5701,489,153946.24,4676.34,9.56,2024-01-07
CAMP-04740,Email,SendGrid,Latin America,22576,4613,647,83574.17,2710.56,4.19,2024-04-10
CAMP-04741,Influencer,Instagram Influencer,Asia Pacific,10474,330,7,1187.78,15018.02,2145.43,2024-10-15
CAMP-04742,Social Media,LinkedIn,Latin America,38276,1141,27,2657.42,4757.43,176.2,2024-06-25
CAMP-04743,Affiliate,ShareASale,North America,6433,103,4,1188.6,1261.05,315.26,2024-04-17
CAMP-04744,SEO/Content,Organic Search,Middle East & Africa,48751,4191,204,19970.96,1685.63,8.26,2024-04-15
CAMP-04745,Paid Ads,Meta Ads,North America,56107,10881,1449,454914.77,24886.52,17.17,2023-12-08
CAMP-04746,SEO/Content,Content Hub,North America,112199,26451,2156,387971.87,6118.13,2.84,2023-08-16
CAMP-04747,SEO/Content,Blog,Latin America,35797,7078,729,74784.32,3968.18,5.44,2023-03-27
CAMP-04748,Email,HubSpot,Europe,46770,7546,818,106966.58,3467.37,4.24,2023-09-03
CAMP-04749,SEO/Content,Content Hub,Europe,36078,7142,695,66131.8,2100.0,3.02,2024-03-13
CAMP-04750,SEO/Content,Organic Search,Middle East & Africa,6892,251,9,1016.3,2487.65,276.41,2024-07-01
CAMP-04751,SEO/Content,Blog,Asia Pacific,23175,3051,187,32385.0,3582.63,19.16,2023-06-28
CAMP-04752,Influencer,Instagram Influencer,North America,9684,992,37,10479.93,8008.79,216.45,2023-10-20
CAMP-04753,Influencer,Instagram Influencer,Asia Pacific,13732,300,7,1061.2,6958.97,994.14,2024-12-01
CAMP-04754,Social Media,Facebook,Latin America,21713,1109,54,6449.95,10460.19,193.71,2024-12-09
CAMP-04755,Paid Ads,Meta Ads,Asia Pacific,27085,2662,317,51129.38,9684.25,30.55,2023-08-20
CAMP-04756,SEO/Content,Blog,North America,49650,8076,1140,276925.91,5468.33,4.8,2024-06-08
CAMP-04757,Email,SendGrid,Latin America,21155,2887,272,34905.45,1236.19,4.54,2024-12-03
CAMP-04758,Paid Ads,Bing Ads,Latin America,12190,414,10,1108.52,3518.62,351.86,2024-05-23
CAMP-04759,Influencer,YouTube Influencer,Latin America,33939,1099,4,1076.83,10024.19,2506.05,2023-06-16
CAMP-04760,Influencer,TikTok Influencer,North America,18281,1062,71,20011.43,33465.48,471.34,2023-11-14
CAMP-04761,Influencer,Instagram Influencer,Middle East & Africa,8938,84,2,207.96,6317.8,3158.9,2024-09-11
CAMP-04762,Influencer,TikTok Influencer,Latin America,8699,522,10,1446.93,17306.36,1730.64,2023-09-26
CAMP-04763,Paid Ads,Google Ads,Middle East & Africa,77098,5337,282,44183.14,8689.29,30.81,2024-08-24
CAMP-04764,Email,HubSpot,North America,20487,1510,35,5343.78,1636.4,46.75,2023-04-25
CAMP-04765,SEO/Content,Content Hub,Asia Pacific,29016,5837,352,58077.15,3980.3,11.31,2024-05-06
CAMP-04766,Email,HubSpot,Europe,44240,11027,1589,252965.2,3823.29,2.41,2024-12-01
CAMP-04767,Social Media,Facebook,North America,10632,351,13,2478.52,5014.55,385.73,2024-07-07
CAMP-04768,Affiliate,Rakuten,Asia Pacific,58950,7663,1158,274669.35,4623.76,3.99,2023-10-22
CAMP-04769,Paid Ads,YouTube Ads,Asia Pacific,52548,4045,396,114738.71,13571.16,34.27,2024-06-10
CAMP-04770,Paid Ads,YouTube Ads,Middle East & Africa,12714,168,7,1282.86,3241.96,463.14,2024-01-15
CAMP-04771,SEO/Content,Organic Search,Latin America,75416,14175,1481,88399.25,4348.28,2.94,2023-12-03
CAMP-04772,SEO/Content,Organic Search,Middle East & Africa,6113,427,13,1474.62,1079.49,83.04,2023-05-10
CAMP-04773,Affiliate,CJ Affiliate,Middle East & Africa,51714,5378,298,48543.94,2378.13,7.98,2023-02-22
CAMP-04774,Email,SendGrid,Middle East & Africa,33490,4840,242,39571.87,2072.39,8.56,2024-04-18
CAMP-04775,SEO/Content,Content Hub,North America,76691,18920,1211,258991.71,6165.32,5.09,2023-05-21
CAMP-04776,SEO/Content,Blog,Middle East & Africa,16018,387,11,1299.36,3433.5,312.14,2024-04-07
CAMP-04777,Influencer,Instagram Influencer,Asia Pacific,28909,1585,36,7575.52,10892.28,302.56,2024-08-17
CAMP-04778,Paid Ads,Bing Ads,North America,21958,1981,325,99512.21,19900.53,61.23,2023-09-30
CAMP-04779,Social Media,Twitter,Latin America,13812,260,8,707.9,4688.68,586.09,2023-06-13
CAMP-04780,Influencer,TikTok Influencer,North America,126698,16610,1334,309191.52,22417.84,16.8,2023-03-26
CAMP-04781,Social Media,Facebook,Europe,16059,488,12,1926.32,4645.25,387.1,2024-06-24
CAMP-04782,Influencer,TikTok Influencer,North America,118455,2396,109,11672.98,22082.3,202.59,2023-03-25
CAMP-04783,SEO/Content,Organic Search,Middle East & Africa,9681,722,22,2145.6,2821.71,128.26,2023-03-23
CAMP-04784,Paid Ads,Google Ads,North America,32721,2241,326,104110.53,9355.25,28.7,2024-09-24
CAMP-04785,Affiliate,Rakuten,Europe,18041,2560,310,69345.52,4829.66,15.58,2023-04-18
CAMP-04786,SEO/Content,Blog,Asia Pacific,14404,903,30,3291.03,2900.85,96.69,2023-11-20
CAMP-04787,Influencer,YouTube Influencer,Middle East & Africa,32662,1062,17,2963.12,3824.16,224.95,2023-08-01
CAMP-04788,Paid Ads,Google Ads,Asia Pacific,21661,1969,172,20229.35,14520.74,84.42,2024-05-31
CAMP-04789,Email,HubSpot,Latin America,12450,1924,110,13268.05,1968.74,17.9,2023-01-13
CAMP-04790,Affiliate,ShareASale,Europe,25528,1328,147,17619.82,3255.58,22.15,2023-05-10
CAMP-04791,Email,HubSpot,North America,27046,4248,408,116053.04,2256.16,5.53,2023-05-05
CAMP-04792,SEO/Content,Blog,North America,26924,5029,323,53220.68,3032.66,9.39,2023-09-12
CAMP-04793,SEO/Content,Blog,Middle East & Africa,8454,953,53,3390.5,2319.99,43.77,2024-04-30
CAMP-04794,Affiliate,ShareASale,Asia Pacific,7790,346,16,2979.83,2132.51,133.28,2023-05-05
CAMP-04795,Influencer,Instagram Influencer,Middle East & Africa,13317,490,10,1500.56,7477.89,747.79,2023-03-02
CAMP-04796,Paid Ads,Google Ads,Middle East & Africa,23519,787,35,3322.95,5342.33,152.64,2023-05-06
CAMP-04797,Paid Ads,Google Ads,Europe,93817,10423,2704,654659.65,9435.43,3.49,2023-11-03
CAMP-04798,Influencer,Instagram Influencer,Latin America,59233,3814,131,20143.49,23855.76,182.11,2023-03-13
CAMP-04799,Affiliate,Rakuten,Latin America,8237,8,0,0.0,2282.53,2282.53,2023-07-30
CAMP-04800,Influencer,Instagram Influencer,Latin America,11025,313,6,1003.01,11519.38,1919.9,2023-03-22
CAMP-04801,Paid Ads,YouTube Ads,Middle East & Africa,6452,240,11,1911.6,3513.55,319.41,2023-09-09
CAMP-04802,Social Media,Facebook,North America,14219,866,80,6993.15,16893.52,211.17,2024-10-03
CAMP-04803,Paid Ads,YouTube Ads,North America,105493,10380,1584,567204.91,13777.42,8.7,2024-01-11
CAMP-04804,Paid Ads,YouTube Ads,Europe,86921,4431,506,71857.48,9938.98,19.64,2023-03-30
CAMP-04805,Influencer,YouTube Influencer,Europe,52644,2397,95,17309.23,12931.56,136.12,2024-08-21
CAMP-04806,Social Media,LinkedIn,Asia Pacific,6647,149,3,323.61,1866.38,622.13,2023-04-29
CAMP-04807,Paid Ads,Meta Ads,Latin America,13057,647,44,6552.28,7245.47,164.67,2024-11-26
CAMP-04808,Affiliate,CJ Affiliate,Middle East & Africa,31237,2189,75,8783.6,2571.82,34.29,2023-09-03
CAMP-04809,Social Media,Twitter,North America,33616,1112,40,10175.22,5644.16,141.1,2023-06-12
CAMP-04810,Influencer,TikTok Influencer,Latin America,17591,579,9,1081.68,8663.11,962.57,2024-02-24
CAMP-04811,Social Media,LinkedIn,Europe,22700,391,4,491.82,3111.74,777.93,2024-06-17
CAMP-04812,Paid Ads,Bing Ads,North America,39585,2639,257,84846.61,8288.81,32.25,2024-12-22
CAMP-04813,Email,Mailchimp,North America,25563,7061,280,68097.88,1886.76,6.74,2024-09-30
CAMP-04814,Influencer,YouTube Influencer,Europe,71673,3229,180,41140.15,24604.07,136.69,2023-12-09
CAMP-04815,Affiliate,ShareASale,Latin America,4639,106,2,334.72,1048.14,524.07,2023-09-29
CAMP-04816,Paid Ads,Google Ads,North America,11907,1209,166,26779.53,12924.88,77.86,2023-07-13
CAMP-04817,SEO/Content,Blog,Europe,17335,1267,75,13758.49,3708.12,49.44,2024-05-17
CAMP-04818,Email,SendGrid,Europe,51662,10269,894,213952.74,3575.65,4.0,2024-05-13
CAMP-04819,Influencer,Instagram Influencer,Middle East & Africa,31317,1032,43,5907.57,19969.41,464.4,2023-04-15
CAMP-04820,Paid Ads,Bing Ads,Latin America,39662,2024,89,19214.6,7366.7,82.77,2023-04-29
CAMP-04821,SEO/Content,Blog,Middle East & Africa,19732,1264,51,5757.48,3098.3,60.75,2023-11-21
CAMP-04822,Email,HubSpot,Latin America,14721,2666,287,18333.12,1834.86,6.39,2024-08-11
CAMP-04823,Influencer,YouTube Influencer,Latin America,51926,2317,70,8619.32,10672.75,152.47,2023-09-24
CAMP-04824,Affiliate,Rakuten,North America,55396,9366,811,217609.26,2038.06,2.51,2024-08-06
CAMP-04825,SEO/Content,Content Hub,Asia Pacific,29950,4331,190,29916.0,4516.79,23.77,2024-09-20
CAMP-04826,Paid Ads,Bing Ads,Asia Pacific,8758,633,30,4938.5,12740.63,424.69,2023-04-25
CAMP-04827,Social Media,LinkedIn,Middle East & Africa,8386,134,2,144.99,5199.84,2599.92,2024-04-09
CAMP-04828,Influencer,Instagram Influencer,Latin America,16168,874,24,4188.16,7073.7,294.74,2023-09-30
CAMP-04829,Email,HubSpot,Latin America,9598,1590,158,16922.92,1298.08,8.22,2024-07-20
CAMP-04830,Email,Mailchimp,Latin America,6782,766,72,7086.55,1588.5,22.06,2023-10-05
CAMP-04831,Email,Mailchimp,Asia Pacific,19602,2170,99,19207.05,1822.88,18.41,2023-08-02
CAMP-04832,SEO/Content,Blog,Middle East & Africa,13886,959,15,937.05,2519.92,167.99,2024-05-20
CAMP-04833,Influencer,YouTube Influencer,Asia Pacific,65614,1550,49,8133.58,10024.27,204.58,2024-06-08
CAMP-04834,Social Media,Instagram,Latin America,13645,659,39,7027.29,4439.29,113.83,2023-10-18
CAMP-04835,Influencer,Instagram Influencer,Asia Pacific,58249,2743,78,17400.87,12292.61,157.6,2023-04-07
CAMP-04836,Email,HubSpot,North America,65582,16215,1781,379214.73,1758.93,0.99,2024-09-29
CAMP-04837,Paid Ads,Meta Ads,Middle East & Africa,19296,841,32,4848.94,7207.5,225.23,2024-10-14
CAMP-04838,Email,Mailchimp,Middle East & Africa,4134,252,8,811.39,633.29,79.16,2023-05-11
CAMP-04839,Paid Ads,Bing Ads,Europe,12522,942,77,22295.77,9552.9,124.06,2023-02-10
CAMP-04840,Email,HubSpot,Europe,19981,5987,643,92209.89,3594.58,5.59,2023-08-27
CAMP-04841,SEO/Content,Blog,Asia Pacific,38074,10451,1088,126246.86,3300.68,3.03,2024-04-06
CAMP-04842,Email,SendGrid,Asia Pacific,17671,2053,21,3610.09,892.01,42.48,2023-03-09
CAMP-04843,Affiliate,Rakuten,Latin America,20479,1611,160,24943.86,1493.69,9.34,2024-12-07
CAMP-04844,Affiliate,ShareASale,North America,82389,6063,755,221248.02,3544.27,4.69,2024-08-01
CAMP-04845,Paid Ads,Bing Ads,Europe,18253,549,27,8397.24,10989.06,407.0,2024-07-18
CAMP-04846,Email,HubSpot,Latin America,16969,4064,296,26706.86,2139.66,7.23,2024-09-22
CAMP-04847,Affiliate,CJ Affiliate,Europe,28842,3641,505,122595.04,4462.9,8.84,2023-10-11
CAMP-04848,Influencer,Instagram Influencer,Middle East & Africa,28998,916,16,1801.98,8139.97,508.75,2024-07-25
CAMP-04849,Affiliate,ShareASale,Asia Pacific,12543,734,25,3992.72,3155.17,126.21,2024-08-11
CAMP-04850,Social Media,Instagram,Asia Pacific,18980,404,13,1304.29,4215.43,324.26,2023-03-22
CAMP-04851,Paid Ads,Meta Ads,Europe,24252,570,10,3061.8,2455.01,245.5,2023-10-24
CAMP-04852,Affiliate,Rakuten,Europe,24267,2555,77,11868.43,2627.55,34.12,2023-06-26
CAMP-04853,Email,HubSpot,Middle East & Africa,17408,842,30,4653.02,500.0,16.67,2023-02-22
CAMP-04854,Paid Ads,YouTube Ads,Middle East & Africa,27496,534,24,3372.28,5419.1,225.8,2024-03-17
CAMP-04855,Influencer,Instagram Influencer,North America,10411,242,3,925.48,3289.65,1096.55,2024-05-01
CAMP-04856,SEO/Content,Organic Search,Latin America,17346,3847,379,28852.37,5577.57,14.72,2024-12-12
CAMP-04857,Email,Mailchimp,North America,84774,14566,956,309485.82,2512.19,2.63,2023-02-02
CAMP-04858,Social Media,Twitter,Latin America,7826,57,1,97.84,3127.4,3127.4,2023-05-19
CAMP-04859,Paid Ads,Meta Ads,Latin America,22629,1575,170,27148.02,12542.65,73.78,2024-07-10
CAMP-04860,Email,SendGrid,Latin America,31368,1318,72,9957.95,819.4,11.38,2024-05-02
CAMP-04861,Email,Mailchimp,North America,37607,7905,1128,409657.4,4230.93,3.75,2024-05-21
CAMP-04862,Paid Ads,Google Ads,North America,50324,4633,446,99922.9,15219.04,34.12,2024-04-17
CAMP-04863,Influencer,Instagram Influencer,Europe,24836,3150,244,61036.38,13443.63,55.1,2023-02-05
CAMP-04864,Social Media,Instagram,North America,71602,5200,604,105091.88,16257.17,26.92,2023-04-22
CAMP-04865,Influencer,TikTok Influencer,North America,41224,6092,435,100242.4,23492.74,54.01,2024-06-05
CAMP-04866,Email,HubSpot,Latin America,13054,1211,44,3208.32,1004.48,22.83,2024-05-22
CAMP-04867,Email,Mailchimp,Asia Pacific,67044,14773,1283,157686.29,3826.7,2.98,2023-11-20
CAMP-04868,Affiliate,ShareASale,Latin America,16361,951,49,5954.7,1516.75,30.95,2023-04-25
CAMP-04869,Email,HubSpot,Europe,92931,41730,10670,871535.74,3931.7,0.37,2024-07-14
CAMP-04870,Email,SendGrid,North America,108299,22609,2264,339845.23,2663.09,1.18,2024-04-10
CAMP-04871,Social Media,Twitter,North America,71202,2908,382,80813.63,12607.35,33.0,2023-05-29
CAMP-04872,Paid Ads,Bing Ads,Europe,14210,1200,195,39335.56,16001.68,82.06,2023-07-08
CAMP-04873,Email,HubSpot,Latin America,4485,301,15,2234.67,1098.7,73.25,2023-01-16
CAMP-04874,Social Media,Instagram,Middle East & Africa,37759,1246,50,3541.6,3323.43,66.47,2023-10-04
CAMP-04875,Social Media,Facebook,Middle East & Africa,13892,221,6,529.44,3472.89,578.81,2023-10-06
CAMP-04876,Influencer,YouTube Influencer,Europe,113102,8099,504,125199.75,25634.65,50.86,2024-01-20
CAMP-04877,Social Media,Instagram,Latin America,56597,2293,115,9945.31,5338.01,46.42,2024-10-18
CAMP-04878,Paid Ads,Google Ads,Europe,22646,3625,419,181857.07,12813.23,30.58,2023-05-14
CAMP-04879,Email,HubSpot,Latin America,20384,2541,299,27261.34,1423.03,4.76,2024-09-09
CAMP-04880,Affiliate,Rakuten,North America,26447,618,29,8172.13,930.62,32.09,2024-11-24
CAMP-04881,Paid Ads,Bing Ads,Middle East & Africa,3438,200,11,1028.77,7165.32,651.39,2024-07-07
CAMP-04882,Influencer,Instagram Influencer,Europe,22631,346,3,612.42,3850.49,1283.5,2023-04-19
CAMP-04883,Affiliate,CJ Affiliate,Asia Pacific,90529,11360,1804,202266.03,2454.79,1.36,2024-07-03
CAMP-04884,Email,Mailchimp,Latin America,51219,9563,391,36181.76,2114.18,5.41,2024-07-07
CAMP-04885,Affiliate,ShareASale,Middle East & Africa,92747,13171,1399,190926.38,2128.31,1.52,2024-07-02
CAMP-04886,Paid Ads,YouTube Ads,Middle East & Africa,27984,2209,163,24063.62,9546.57,58.57,2024-03-14
CAMP-04887,SEO/Content,Content Hub,Latin America,59755,4109,134,16605.84,4235.27,31.61,2023-05-10
CAMP-04888,Influencer,Instagram Influencer,North America,25228,2462,101,22645.23,39573.93,391.82,2024-05-27
CAMP-04889,Paid Ads,YouTube Ads,Asia Pacific,24156,2017,124,35890.14,10788.72,87.01,2023-01-25
CAMP-04890,Social Media,Twitter,Middle East & Africa,34478,1049,46,3661.17,5037.71,109.52,2023-04-01
CAMP-04891,Email,HubSpot,North America,29680,6675,716,136477.41,4269.67,5.96,2024-05-17
CAMP-04892,SEO/Content,Blog,North America,22638,2720,243,40729.16,6118.25,25.18,2024-03-23
CAMP-04893,Email,SendGrid,Middle East & Africa,18181,4668,215,21196.19,2301.09,10.7,2024-06-25
CAMP-04894,Social Media,Twitter,Middle East & Africa,11774,259,6,418.05,2970.89,495.15,2024-10-02
CAMP-04895,Social Media,LinkedIn,Europe,28822,2249,109,17390.69,5174.53,47.47,2023-10-13
CAMP-04896,SEO/Content,Organic Search,Asia Pacific,15706,2181,92,15896.98,4496.52,48.88,2024-04-04
CAMP-04897,Email,HubSpot,Europe,38466,15866,2695,548706.82,5487.19,2.04,2023-05-01
CAMP-04898,SEO/Content,Organic Search,Asia Pacific,76683,10407,545,52666.14,2183.25,4.01,2023-10-08
CAMP-04899,Social Media,Facebook,Europe,225727,14397,1165,214235.88,10151.42,8.71,2023-03-09
CAMP-04900,Social Media,Twitter,Europe,64311,3754,208,24462.3,500.0,2.4,2023-01-15
CAMP-04901,Paid Ads,Google Ads,Europe,14791,476,8,1700.1,4223.51,527.94,2023-08-12
CAMP-04902,Email,Mailchimp,Middle East & Africa,22786,2498,85,6201.45,703.98,8.28,2024-06-15
CAMP-04903,Paid Ads,YouTube Ads,Latin America,121890,7380,274,45526.14,12373.94,45.16,2023-09-03
CAMP-04904,SEO/Content,Blog,North America,92199,22032,1644,367088.98,7049.49,4.29,2024-06-12
